"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"phi[856]",0.490473935097472,0.00561401388569057,0.509607745390542,-0.515119869954217,0.148911736228812,0.492029189846567,0.8370913999788,1.48529195432615,8239.95946442499,1.00243592697276
"phi[857]",0.24912236785554,0.00605348572283844,0.540758515231449,-0.805624679019852,-0.118757872484283,0.249505594167632,0.616617722173768,1.29903294784139,7979.8676591425,1.00227726118082
"phi[858]",-0.708111898903968,0.00463681093064528,0.463007951029825,-1.61312078944874,-1.02113086519796,-0.706951885724063,-0.396239731565311,0.196748792494874,9970.98637693599,1.00190515096684
"phi[859]",-1.22789713775419,0.00428709053590828,0.455587625483849,-2.11953353140809,-1.53524383236209,-1.22896162933228,-0.921359339821823,-0.339750882638928,11293.2392406203,1.00159988469305
"phi[860]",-0.192901927427933,0.00456964524794166,0.448020985714238,-1.07178553764512,-0.494021883617667,-0.193560701728845,0.108649236222978,0.683581239455797,9612.39795233843,1.00299567886624
"phi[861]",-0.369758490831777,0.00512265904420648,0.74059030111584,-1.82481664178239,-0.865283750114949,-0.366906683707587,0.133198844363145,1.08482898510891,20900.9072730244,1.00100655313949
"phi[862]",-0.439155881029266,0.00501646840980526,0.541747023175701,-1.49472725952642,-0.804152157234438,-0.437644479468354,-0.0740872098485306,0.621107354899548,11662.6409045543,1.00200570108967
"phi[863]",-0.0349589582396373,0.00446234944931908,0.624424047857418,-1.26606034847074,-0.449738233533213,-0.0341006358286387,0.381466495879085,1.19085291548823,19580.8746077294,1.00149686979641
"phi[864]",-0.449309978195814,0.00474174004101554,0.501712027485179,-1.43807356379539,-0.78540731024569,-0.452470584957138,-0.107540543099765,0.519153640643982,11195.2434836673,1.00187932599263
"phi[865]",-0.657208992913528,0.00504978150868198,0.580886330473494,-1.80449782545728,-1.04556245350144,-0.657305196396512,-0.264461991231278,0.485592827076828,13232.3548264366,1.00139983762453
"phi[866]",-0.594781953914038,0.00547805354451679,0.891342512001081,-2.33501810902392,-1.19897896292322,-0.593041430849961,0.0130617884077783,1.12997386845033,26475.0442731671,1.00077812335378
"phi[867]",-0.646802774190604,0.00470975646071781,0.539798136410265,-1.69938361278727,-1.01194511170954,-0.648586653938611,-0.282514346580226,0.417591905351868,13136.082297917,1.00156864430891
"phi[868]",-0.277154108013479,0.00472192206042124,0.439176402091398,-1.1426691815827,-0.57411244047183,-0.274650622900683,0.0179311327527186,0.580765870480367,8650.48314350632,1.00205537880871
"phi[869]",0.129969503484851,0.00525891804602751,0.576869318625806,-0.998345253987197,-0.259760118864026,0.131602279586598,0.519897649292857,1.25840094127997,12032.6719496006,1.00048018367497
"phi[870]",0.272400126906071,0.00487473769566669,0.498063594365857,-0.702800053870035,-0.0632067366241535,0.270020741920129,0.610592555005433,1.24052604979394,10439.1970006607,1.00033580839385
"phi[871]",0.00801927686952835,0.00496782461208906,0.495227402106982,-0.957267605089926,-0.326712731710621,0.00971483908317722,0.341881836846689,0.986729868649537,9937.49275176959,1.00105402941185
"phi[872]",-0.481796995230791,0.00477988691424415,0.538347827136435,-1.52889568225644,-0.843450425232784,-0.476347454773728,-0.118485791434361,0.57024765120656,12685.0062401892,1.00139951710599
"phi[873]",0.051978435715823,0.0050424538200471,0.525435329583138,-0.973035541725943,-0.302782045663824,0.0488042482823144,0.404540923673771,1.09135677202544,10858.121139282,1.00212418793483
"phi[874]",-0.0428674301577299,0.00543855071462461,0.474880158773401,-0.972513763477789,-0.361462784558572,-0.0432298017561097,0.275881417501399,0.890624982777723,7624.32996768949,1.00284947309641
"phi[875]",-0.0535982388082341,0.00511208502315775,0.524631111246367,-1.08245780967433,-0.4045312481528,-0.0534475380693652,0.300700045010399,0.97548733094228,10532.0265629509,1.00173076198585
"phi[876]",0.210764512994169,0.00523551894800536,0.455357270405554,-0.689229917956654,-0.0957035031374049,0.213620862696245,0.517390994027539,1.0990703883918,7564.58450420909,1.00289870011389
"phi[877]",0.290197564585293,0.00549937301247981,0.487738236630375,-0.65578492232089,-0.0416178549237506,0.292267441054036,0.618756168873765,1.24357778808019,7865.87881869511,1.00272677333487
"phi[878]",0.0779552120098763,0.00519641280747325,0.641304317787505,-1.17237919109822,-0.358945756965678,0.0769382763203845,0.510620603408919,1.33695347884153,15230.7412084057,1.00129387242231
"phi[879]",0.0178006916846309,0.00489726429025901,0.511016052124947,-0.983376886169431,-0.32827854372736,0.0200097649023637,0.363510873051204,1.0172379559709,10888.3481953337,1.00198236995409
"phi[880]",0.154462127631792,0.00553923787853782,0.495086556880608,-0.820620274374637,-0.174642953749379,0.154351327696004,0.488424120839579,1.13506508595182,7988.44475473282,1.00267762272773
"phi[881]",-0.105068918985701,0.00505226685705637,0.450867196303656,-0.997850185840055,-0.410955480771083,-0.102422692524511,0.199907003699835,0.776008069196246,7963.88011775338,1.00248921948088
"phi[882]",0.41433808010938,0.00562299624791013,0.548710451787614,-0.663089516241712,0.0437438325357897,0.417232072224431,0.78297176997879,1.49202215345582,9522.49773261956,1.00074997725962
"phi[883]",0.300524634020715,0.00562225485455812,0.504102550365105,-0.687530764810876,-0.0407763539082169,0.301396395723991,0.637726627646528,1.29631085166335,8039.27218980047,1.00087777719798
"phi[884]",0.526313342048953,0.00529749131135238,0.505288630887572,-0.463185751652376,0.186208726246502,0.5259855594736,0.870932483548979,1.50866418730851,9097.84528498861,1.00050636171514
"phi[885]",0.47458396755899,0.00530503126543837,0.542567422617044,-0.589269254420776,0.110348166273449,0.472176323410499,0.84109285685732,1.53544764158083,10459.9963301452,1.00046049118297
"phi[886]",0.342318406248304,0.00541461852353906,0.503276768168359,-0.636041962091342,0.000925199302398278,0.33998545485965,0.682354858363822,1.33082509615459,8639.28969907479,1.00052911798931
"phi[887]",0.26811900290116,0.00566571223789421,0.509550977375148,-0.724250516527206,-0.0783501710121572,0.268933861063801,0.613593754875561,1.26621093982662,8088.46763646838,1.00108196405884
"phi[888]",0.251671371427957,0.00596669981663274,0.512183676432574,-0.763296919205869,-0.0924044604681038,0.251477581798252,0.600415471596866,1.25244292527116,7368.56786992912,1.00116679812649
"phi[889]",0.203666229298126,0.0055110313243265,0.904731304675539,-1.56212508304686,-0.403533424112269,0.204045141219547,0.818249569747332,1.97679048654916,26950.9126334053,1.00014262426855
"phi[890]",0.0860255358694963,0.00517801059410379,0.457337053664889,-0.809196383113093,-0.222042580641367,0.087030916356545,0.394636219414854,0.989889222972455,7800.93950059712,1.00036463140794
"phi[891]",0.540133412964838,0.00522388015821509,0.509273341976928,-0.453295866358165,0.196124485001114,0.539781039400624,0.882356757523193,1.53995827885946,9504.19803025217,1.00038069028726
"phi[892]",-0.403509459314818,0.00460466731092325,0.526711731989714,-1.43407264450065,-0.760908117919422,-0.404413322001178,-0.0502094216478532,0.634547556347472,13084.2691280791,1.00096942428747
"phi[893]",-0.545497522538728,0.00414210807606395,0.44702352902404,-1.42468199682909,-0.844946112221792,-0.54541487465942,-0.244591442732705,0.333213724543155,11647.102912353,1.00079746341496
"phi[894]",-0.212323854716163,0.00534201160117062,0.915488582465641,-2.01313306910024,-0.831298230782964,-0.212100629626692,0.405670259209457,1.58754629183309,29369.4768779601,1.00007404020275
"phi[895]",-0.389329272705563,0.00479442998747272,0.50914835430877,-1.37990206385639,-0.734717732883049,-0.39081193485136,-0.044046143568213,0.607113228712126,11277.5491002896,1.00062098181859
"phi[896]",-0.469492036614413,0.00494440833982638,0.502148546793917,-1.45412847356933,-0.808237714747535,-0.468155300886486,-0.132129727408043,0.512951360224543,10314.2050198078,1.0007330856141
"phi[897]",-0.379870147442002,0.00458819949005451,0.443363459742377,-1.25444454476717,-0.67786553597736,-0.379223027271943,-0.0784807196827895,0.483935993117187,9337.5988038075,1.00127985452942
"phi[898]",-0.208853511883037,0.00414136708315906,0.488683384640033,-1.17758463521014,-0.535311347142252,-0.208586487899657,0.122442992611017,0.738369972902623,13924.1178944677,1.0008946172698
"phi[899]",-0.0497380008583896,0.00447665305626184,0.474732258523102,-0.981956691560667,-0.369215087696684,-0.0497730564351954,0.272759877506174,0.878401177308795,11245.8066347528,1.00152363423173
"phi[900]",-0.179774693609199,0.0043379372817005,0.49035461975149,-1.14213021588264,-0.511201088461558,-0.180843984855725,0.154279191549157,0.784080616835063,12777.7387725881,1.001035501205
"phi[901]",-0.0740731177431109,0.00448417875316966,0.531509647340482,-1.12649086404946,-0.433247674296571,-0.072342887075383,0.287439153607353,0.956925849605594,14049.3577136307,1.00142836436176
"phi[902]",-0.302855953581565,0.00496746367872373,0.494676035579678,-1.27437796106725,-0.633145434541359,-0.2992068424509,0.028286582556049,0.662991740898678,9916.81799502133,1.00146830489302
"phi[903]",-0.212754555031801,0.00475070817491104,0.495114652996916,-1.1856447342246,-0.546852389734363,-0.21128072063588,0.12350494074324,0.751715956538267,10861.6261858847,1.00156390421304
"phi[904]",-0.274330210077782,0.00472545004452998,0.494111588060744,-1.24302683517392,-0.612323203918217,-0.277196835379105,0.0621534916676576,0.688172942587781,10933.6137039023,1.00154434552683
"phi[905]",0.127522978376086,0.00515845846869797,0.496059586320708,-0.839865780897744,-0.207666173505093,0.127285365655489,0.462025712746009,1.097792980886,9247.57403363095,1.00058726309536
"phi[906]",-0.576435776207507,0.00473707040779819,0.526577953216214,-1.60710839945386,-0.935547395899289,-0.575157634264051,-0.217045661667837,0.450624456278061,12356.7899611587,1.00079083290234
"phi[907]",-0.240419984579764,0.00451454047084619,0.451204061205475,-1.12828437043291,-0.544127974384707,-0.238089609657517,0.0611759565043666,0.637217142710122,9988.92836744736,1.00093718060475
"phi[908]",-0.18401033744083,0.00447723655819235,0.487741409312057,-1.14918915048382,-0.510374750527992,-0.182499952144555,0.14529877997851,0.76181878083181,11867.498215836,1.00124199060546
"phi[909]",-0.251452753921749,0.00442174333902363,0.496284903040833,-1.23127426240317,-0.583408660506307,-0.252048890831817,0.0842582667237621,0.718813762135887,12597.2302630622,1.00048576027631
"phi[910]",0.125916844448466,0.00467468802525835,0.526268980009844,-0.902073960275337,-0.230947261547318,0.126528997197233,0.479947079522532,1.16242083822821,12673.9000781374,1.00052004270299
"phi[911]",-0.54577217175489,0.00460937318693779,0.449463074130636,-1.42904983236201,-0.850743861493877,-0.545396095660761,-0.241965259963032,0.330982426496713,9508.33103430526,1.00109010410094
"phi[912]",-0.0804120293480839,0.00425809298666526,0.489667022141305,-1.04407593813801,-0.410682904480132,-0.0820144638831131,0.250079619163262,0.874716011427943,13224.2615565438,1.00042408501354
"phi[913]",-0.426503818582457,0.00446919803308366,0.451102206313749,-1.30746373473069,-0.730294457100227,-0.425178724635859,-0.125188832560083,0.464450538103138,10188.0414801253,1.00065641391754
"phi[914]",-0.352480519049235,0.0049051888175704,0.634342849426611,-1.6040975189515,-0.779480272994847,-0.355201917762342,0.0747082353626087,0.894169571577153,16723.8644293456,1.00030945454778
"phi[915]",-0.35498832235875,0.00469043147101037,0.467440097145373,-1.27774313957196,-0.667837625845897,-0.355878651092942,-0.0402617290972741,0.560726884426975,9931.7627560875,1.00026344363868
"phi[916]",0.160699451519024,0.00445044268445645,0.496862210992704,-0.808694246639633,-0.175359541063071,0.158313179843245,0.496035823121363,1.1390888137776,12464.2316145805,1.00052132483257
"phi[917]",-0.0581774244127299,0.00452916825214726,0.473951313292212,-0.980915430786674,-0.38101392975812,-0.0566956218111945,0.261728949974599,0.87068873679559,10950.4143642623,1.00013996706887
"phi[918]",0.0138467383168856,0.00463818007242343,0.507584731211993,-0.979496053501365,-0.330128030360851,0.0144996430306235,0.35846520295378,0.997086246117418,11976.2785280349,1.00039091419973
"phi[919]",-0.128529151697693,0.00408912095935906,0.469506334119738,-1.04828806616205,-0.446121032444487,-0.12718903323723,0.188771350888929,0.789103725901293,13183.2654367904,1.00032666701721
"phi[920]",-0.247527530264423,0.00449803289432667,0.477313480440726,-1.1779490827975,-0.571085086888793,-0.249069411285691,0.075708308505429,0.689952895543727,11260.6159225003,1.00031866831821
"phi[921]",0.442713819861782,0.00502254831273639,0.532074432541873,-0.59906066214381,0.0829651610542418,0.444304068743608,0.801773921569211,1.48557712341427,11222.6788454004,1.00024245523216
"phi[922]",-0.411134235181213,0.00444404943072538,0.503332383651039,-1.39818021214168,-0.750904807456644,-0.41076144605654,-0.0728085354918961,0.581625598921122,12827.794220147,1.00039294458424
"phi[923]",0.298760025714526,0.00488195069469294,0.47006476160469,-0.624818116764152,-0.0178687095426351,0.299054963018348,0.615404292714975,1.21826000265525,9271.04337993169,1.0001903814495
"phi[924]",-0.132647137493212,0.00493749995322291,0.63743832836087,-1.36690139280432,-0.56694379435712,-0.135405596580763,0.299298375416421,1.11064703286781,16667.1804713334,1.00026556468249
"phi[925]",-1.55758513507745,0.00433326274547767,0.450934622084046,-2.44459627142761,-1.85902291388167,-1.5566589072348,-1.25338581323958,-0.673690335552227,10829.2184860556,1.00058993046432
"phi[926]",-1.0082651952161,0.00396194564127322,0.489789439919651,-1.96239982934292,-1.34237367358305,-1.00621902827449,-0.673086036998521,-0.0640148107451395,15282.7605746383,1.00094571339929
"phi[927]",-1.22160742088417,0.00448876698273523,0.464377970629723,-2.13266693693021,-1.53733636641909,-1.22201302948693,-0.908698260197661,-0.309140265526207,10702.5951144082,1.00126365875957
"phi[928]",-1.05954153292821,0.00390396599576039,0.522055736900437,-2.08919019280445,-1.40944486349401,-1.05594898424284,-0.708283678768158,-0.0515140704932098,17882.2306719802,1.00051260275356
"phi[929]",-0.95452632985343,0.00490731219014631,0.576469303376934,-2.07632699704409,-1.34414147139937,-0.953285764272534,-0.564084786085849,0.171948299270734,13799.552327542,1.0009342509006
"phi[930]",-0.820098879005893,0.00382480346787553,0.437358197235381,-1.67824788443542,-1.11291795204165,-0.818084047820556,-0.525194658248151,0.0391622572077971,13075.4394104606,1.00112121999823
"phi[931]",-0.911212515366981,0.00460841831648818,0.49904155585168,-1.8950130026024,-1.24545875837668,-0.912393841586832,-0.575522814571694,0.0703274607312041,11726.5331234683,1.00129062916502
"phi[932]",-1.08644940613068,0.00442163512322654,0.50006030310464,-2.06748404863188,-1.42431619490867,-1.08513863978698,-0.747520853652223,-0.10981049869566,12790.2477449928,1.00142752279897
"phi[933]",0.317737760091741,0.00818688120945884,0.481638343012694,-0.630391085021878,-0.00654608295233844,0.318696358231863,0.646227604344036,1.25770339077021,3461.02813294515,1.00357524510158
"phi[934]",-0.0838783804321231,0.00725591660765079,0.649222339060165,-1.35654960527809,-0.51946880405233,-0.0832038283830425,0.352135488841601,1.20119102420041,8005.75590947267,1.00165718042841
"phi[935]",-0.0939047663562493,0.00934880490563817,0.568489323858594,-1.20390461433684,-0.480956979724212,-0.0934276326730159,0.29167615189823,1.02771367989182,3697.7064643805,1.00376831839298
"phi[936]",0.185886408985864,0.00628259161466257,0.546565524623419,-0.886489590035182,-0.183646224100939,0.18686842845756,0.557666252178178,1.25292285895818,7568.44759819254,1.00119296758279
"phi[937]",-0.0307391515692717,0.00728678067200727,0.523555856677116,-1.05910411349731,-0.384964148214908,-0.0314714089928304,0.324642415769977,1.00233139836142,5162.43562199388,1.00220034123686
"phi[938]",-0.0898270382628339,0.00965874309990947,0.540839726996907,-1.13729531579276,-0.457864759654012,-0.0907973740876463,0.273925395164868,0.964021109836323,3135.4215560699,1.00424233727419
